survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Italy,2023-W02,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Italy,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,16
primary care sentinel,Italy,2023-W02,Influenza,Influenza A,A(H3),detections,total,20
primary care sentinel,Italy,2023-W02,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Italy,2023-W02,Influenza,Influenza B,B/Vic,detections,total,4
primary care sentinel,Italy,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,50
primary care sentinel,Italy,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.2
primary care sentinel,Italy,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,330
primary care sentinel,Italy,2023-W01,Influenza,Influenza,total,detections,total,55
primary care sentinel,Italy,2023-W01,Influenza,Influenza,total,positivity,total,22.5
primary care sentinel,Italy,2023-W01,Influenza,Influenza,total,tests,total,244
primary care sentinel,Italy,2023-W01,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,9
primary care sentinel,Italy,2023-W01,Influenza,Influenza A,A(H3),detections,total,38
primary care sentinel,Italy,2023-W01,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Italy,2023-W01,Influenza,Influenza B,B/Vic,detections,total,6
primary care sentinel,Italy,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,61
primary care sentinel,Italy,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25
primary care sentinel,Italy,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,244
primary care sentinel,Italy,2022-W52,Influenza,Influenza,total,detections,total,80
primary care sentinel,Italy,2022-W52,Influenza,Influenza,total,positivity,total,25.4
primary care sentinel,Italy,2022-W52,Influenza,Influenza,total,tests,total,315
primary care sentinel,Italy,2022-W52,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,9
primary care sentinel,Italy,2022-W52,Influenza,Influenza A,A(H3),detections,total,61
primary care sentinel,Italy,2022-W52,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Italy,2022-W52,Influenza,Influenza B,B/Vic,detections,total,6
primary care sentinel,Italy,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,92
primary care sentinel,Italy,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,29.2
primary care sentinel,Italy,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,315
primary care sentinel,Italy,2022-W51,Influenza,Influenza,total,detections,total,138
primary care sentinel,Italy,2022-W51,Influenza,Influenza,total,positivity,total,37.5
primary care sentinel,Italy,2022-W51,Influenza,Influenza,total,tests,total,368
primary care sentinel,Italy,2022-W51,Influenza,Influenza A,A (unknown),detections,total,11
primary care sentinel,Italy,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,Italy,2022-W51,Influenza,Influenza A,A(H3),detections,total,114
primary care sentinel,Italy,2022-W51,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,Italy,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,90
primary care sentinel,Italy,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,24.5
primary care sentinel,Italy,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,368
primary care sentinel,Italy,2022-W50,Influenza,Influenza,total,detections,total,143
primary care sentinel,Italy,2022-W50,Influenza,Influenza,total,positivity,total,40.1
primary care sentinel,Italy,2022-W50,Influenza,Influenza,total,tests,total,357
primary care sentinel,Italy,2022-W50,Influenza,Influenza A,A (unknown),detections,total,15
primary care sentinel,Italy,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Italy,2022-W50,Influenza,Influenza A,A(H3),detections,total,122
primary care sentinel,Italy,2022-W50,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Italy,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,68
primary care sentinel,Italy,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,19
primary care sentinel,Italy,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,357
primary care sentinel,Italy,2022-W49,Influenza,Influenza,total,detections,total,122
primary care sentinel,Italy,2022-W49,Influenza,Influenza,total,positivity,total,45.2
primary care sentinel,Italy,2022-W49,Influenza,Influenza,total,tests,total,270
primary care sentinel,Italy,2022-W49,Influenza,Influenza A,A (unknown),detections,total,15
primary care sentinel,Italy,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,Italy,2022-W49,Influenza,Influenza A,A(H3),detections,total,101
primary care sentinel,Italy,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,59
primary care sentinel,Italy,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.9
primary care sentinel,Italy,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,270
primary care sentinel,Italy,2022-W48,Influenza,Influenza,total,detections,total,190
primary care sentinel,Italy,2022-W48,Influenza,Influenza,total,positivity,total,43.3
primary care sentinel,Italy,2022-W48,Influenza,Influenza,total,tests,total,439
primary care sentinel,Italy,2022-W48,Influenza,Influenza A,A (unknown),detections,total,8
primary care sentinel,Italy,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2022-W48,Influenza,Influenza A,A(H3),detections,total,179
primary care sentinel,Italy,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,85
primary care sentinel,Italy,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,19.4
primary care sentinel,Italy,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,439
primary care sentinel,Italy,2022-W47,Influenza,Influenza,total,detections,total,138
primary care sentinel,Italy,2022-W47,Influenza,Influenza,total,positivity,total,46.8
primary care sentinel,Italy,2022-W47,Influenza,Influenza,total,tests,total,295
primary care sentinel,Italy,2022-W47,Influenza,Influenza A,A (unknown),detections,total,14
primary care sentinel,Italy,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Italy,2022-W47,Influenza,Influenza A,A(H3),detections,total,121
primary care sentinel,Italy,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,52
primary care sentinel,Italy,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.6
primary care sentinel,Italy,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,295
primary care sentinel,Italy,2022-W46,Influenza,Influenza,total,detections,total,86
primary care sentinel,Italy,2022-W46,Influenza,Influenza,total,positivity,total,35.1
primary care sentinel,Italy,2022-W46,Influenza,Influenza,total,tests,total,245
primary care sentinel,Italy,2022-W46,Influenza,Influenza A,A (unknown),detections,total,8
primary care sentinel,Italy,2022-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,Italy,2022-W46,Influenza,Influenza A,A(H3),detections,total,70
primary care sentinel,Italy,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,56
primary care sentinel,Italy,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.9
primary care sentinel,Italy,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,245
primary care sentinel,Italy,2022-W35,Influenza,Influenza,total,tests,total,5
primary care sentinel,Italy,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20
primary care sentinel,Italy,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
primary care sentinel,Italy,2022-W34,Influenza,Influenza,total,detections,total,2
primary care sentinel,Italy,2022-W34,Influenza,Influenza,total,positivity,total,12.5
primary care sentinel,Italy,2022-W34,Influenza,Influenza,total,tests,total,16
primary care sentinel,Italy,2022-W34,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Italy,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Italy,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.5
primary care sentinel,Italy,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,16
primary care sentinel,Italy,2022-W33,Influenza,Influenza,total,tests,total,0
primary care sentinel,Italy,2022-W32,Influenza,Influenza,total,tests,total,0
primary care sentinel,Italy,2022-W31,Influenza,Influenza,total,tests,total,0
primary care sentinel,Italy,2022-W30,Influenza,Influenza,total,tests,total,6
primary care sentinel,Italy,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Italy,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Italy,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6
primary care sentinel,Italy,2022-W29,Influenza,Influenza,total,tests,total,9
primary care sentinel,Italy,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Italy,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,33.3
primary care sentinel,Italy,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
primary care sentinel,Italy,2022-W28,Influenza,Influenza,total,tests,total,6
primary care sentinel,Italy,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Italy,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,33.3
primary care sentinel,Italy,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,6
primary care sentinel,Italy,2022-W27,Influenza,Influenza,total,tests,total,7
primary care sentinel,Italy,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Italy,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Italy,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
primary care sentinel,Italy,2022-W26,Influenza,Influenza,total,tests,total,15
primary care sentinel,Italy,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.7
primary care sentinel,Italy,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
primary care sentinel,Italy,2022-W25,Influenza,Influenza,total,tests,total,10
primary care sentinel,Italy,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Italy,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,40
primary care sentinel,Italy,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,10
primary care sentinel,Italy,2022-W24,Influenza,Influenza,total,tests,total,17
primary care sentinel,Italy,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Italy,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.8
primary care sentinel,Italy,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
primary care sentinel,Italy,2022-W23,Influenza,Influenza,total,detections,total,1
primary care sentinel,Italy,2022-W23,Influenza,Influenza,total,positivity,total,5.6
primary care sentinel,Italy,2022-W23,Influenza,Influenza,total,tests,total,18
primary care sentinel,Italy,2022-W23,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Italy,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.6
primary care sentinel,Italy,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
primary care sentinel,Italy,2022-W22,Influenza,Influenza,total,tests,total,19
primary care sentinel,Italy,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Italy,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Italy,2022-W21,Influenza,Influenza,total,detections,total,1
primary care sentinel,Italy,2022-W21,Influenza,Influenza,total,positivity,total,7.1
primary care sentinel,Italy,2022-W21,Influenza,Influenza,total,tests,total,14
primary care sentinel,Italy,2022-W21,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.1
primary care sentinel,Italy,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Italy,2022-W20,Influenza,Influenza,total,detections,total,1
primary care sentinel,Italy,2022-W20,Influenza,Influenza,total,positivity,total,5.3
primary care sentinel,Italy,2022-W20,Influenza,Influenza,total,tests,total,19
primary care sentinel,Italy,2022-W20,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Italy,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Italy,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Italy,2022-W19,Influenza,Influenza,total,detections,total,3
primary care sentinel,Italy,2022-W19,Influenza,Influenza,total,positivity,total,13
primary care sentinel,Italy,2022-W19,Influenza,Influenza,total,tests,total,23
primary care sentinel,Italy,2022-W19,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Italy,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Italy,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13
primary care sentinel,Italy,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,23
primary care sentinel,Italy,2022-W18,Influenza,Influenza,total,detections,total,7
primary care sentinel,Italy,2022-W18,Influenza,Influenza,total,positivity,total,15.9
primary care sentinel,Italy,2022-W18,Influenza,Influenza,total,tests,total,44
primary care sentinel,Italy,2022-W18,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Italy,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Italy,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.6
primary care sentinel,Italy,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,44
primary care sentinel,Italy,2022-W17,Influenza,Influenza,total,detections,total,3
primary care sentinel,Italy,2022-W17,Influenza,Influenza,total,positivity,total,13.6
primary care sentinel,Italy,2022-W17,Influenza,Influenza,total,tests,total,22
primary care sentinel,Italy,2022-W17,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Italy,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.5
primary care sentinel,Italy,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,22
primary care sentinel,Italy,2022-W16,Influenza,Influenza,total,detections,total,7
primary care sentinel,Italy,2022-W16,Influenza,Influenza,total,positivity,total,26.9
primary care sentinel,Italy,2022-W16,Influenza,Influenza,total,tests,total,26
primary care sentinel,Italy,2022-W16,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,Italy,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Italy,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.8
primary care sentinel,Italy,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,26
primary care sentinel,Italy,2022-W15,Influenza,Influenza,total,detections,total,12
primary care sentinel,Italy,2022-W15,Influenza,Influenza,total,positivity,total,29.3
primary care sentinel,Italy,2022-W15,Influenza,Influenza,total,tests,total,41
primary care sentinel,Italy,2022-W15,Influenza,Influenza A,A(H3),detections,total,12
primary care sentinel,Italy,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Italy,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22
primary care sentinel,Italy,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,41
primary care sentinel,Italy,2022-W14,Influenza,Influenza,total,detections,total,14
primary care sentinel,Italy,2022-W14,Influenza,Influenza,total,positivity,total,21.2
primary care sentinel,Italy,2022-W14,Influenza,Influenza,total,tests,total,66
primary care sentinel,Italy,2022-W14,Influenza,Influenza A,A(H3),detections,total,14
primary care sentinel,Italy,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Italy,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.6
primary care sentinel,Italy,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,66
primary care sentinel,Italy,2022-W13,Influenza,Influenza,total,detections,total,31
primary care sentinel,Italy,2022-W13,Influenza,Influenza,total,positivity,total,48.4
primary care sentinel,Italy,2022-W13,Influenza,Influenza,total,tests,total,64
primary care sentinel,Italy,2022-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Italy,2022-W13,Influenza,Influenza A,A(H3),detections,total,30
primary care sentinel,Italy,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Italy,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.4
primary care sentinel,Italy,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,64
primary care sentinel,Italy,2022-W12,Influenza,Influenza,total,detections,total,24
primary care sentinel,Italy,2022-W12,Influenza,Influenza,total,positivity,total,33.8
primary care sentinel,Italy,2022-W12,Influenza,Influenza,total,tests,total,71
primary care sentinel,Italy,2022-W12,Influenza,Influenza A,A(H3),detections,total,24
primary care sentinel,Italy,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Italy,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.1
primary care sentinel,Italy,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,71
primary care sentinel,Italy,2022-W11,Influenza,Influenza,total,detections,total,25
primary care sentinel,Italy,2022-W11,Influenza,Influenza,total,positivity,total,53.2
primary care sentinel,Italy,2022-W11,Influenza,Influenza,total,tests,total,47
primary care sentinel,Italy,2022-W11,Influenza,Influenza A,A(H3),detections,total,25
primary care sentinel,Italy,2022-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Italy,2022-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.3
